"Date Time, GMT-03:00",Date,Temp,Lux,Cloud,Reef.area,Sensor
08/24/19 01:50:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 02:00:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 02:10:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 02:20:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 02:30:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 02:40:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 02:50:00 AM,08/24/19,10.77,0,100,horizontal,20560018
08/24/19 03:00:00 AM,08/24/19,10.77,0,100,horizontal,20560018
08/24/19 03:10:00 AM,08/24/19,10.77,0,100,horizontal,20560018
08/24/19 03:20:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 03:30:00 AM,08/24/19,10.77,0,100,horizontal,20560018
08/24/19 03:40:00 AM,08/24/19,10.77,0,100,horizontal,20560018
08/24/19 03:50:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 04:00:00 AM,08/24/19,10.77,0,1.5,horizontal,20560018
08/24/19 04:10:00 AM,08/24/19,10.72,0,1.5,horizontal,20560018
08/24/19 04:20:00 AM,08/24/19,10.81,0,1.5,horizontal,20560018
08/24/19 04:30:00 AM,08/24/19,10.77,0,1.5,horizontal,20560018
08/24/19 04:40:00 AM,08/24/19,10.72,0,1.5,horizontal,20560018
08/24/19 04:50:00 AM,08/24/19,10.77,0,1.5,horizontal,20560018
08/24/19 05:00:00 AM,08/24/19,10.77,0,6.3,horizontal,20560018
08/24/19 05:10:00 AM,08/24/19,10.81,0,6.3,horizontal,20560018
08/24/19 05:20:00 AM,08/24/19,10.77,0,6.3,horizontal,20560018
08/24/19 05:30:00 AM,08/24/19,10.77,0,6.3,horizontal,20560018
08/24/19 05:40:00 AM,08/24/19,10.77,0,6.3,horizontal,20560018
08/24/19 05:50:00 AM,08/24/19,10.77,0,6.3,horizontal,20560018
08/24/19 06:00:00 AM,08/24/19,10.77,0,24,horizontal,20560018
08/24/19 06:10:00 AM,08/24/19,10.77,0,24,horizontal,20560018
08/24/19 06:20:00 AM,08/24/19,10.77,0,24,horizontal,20560018
08/24/19 06:30:00 AM,08/24/19,10.77,0,24,horizontal,20560018
08/24/19 06:40:00 AM,08/24/19,10.81,0,24,horizontal,20560018
08/24/19 06:50:00 AM,08/24/19,10.77,0,24,horizontal,20560018
08/24/19 07:00:00 AM,08/24/19,10.81,0,32,horizontal,20560018
08/24/19 07:10:00 AM,08/24/19,10.81,0,32,horizontal,20560018
08/24/19 07:20:00 AM,08/24/19,10.77,0,32,horizontal,20560018
08/24/19 07:30:00 AM,08/24/19,10.77,0.88,32,horizontal,20560018
08/24/19 07:40:00 AM,08/24/19,10.77,7.26,32,horizontal,20560018
08/24/19 07:50:00 AM,08/24/19,10.72,53.48,32,horizontal,20560018
08/24/19 08:00:00 AM,08/24/19,10.77,180.32,5.4,horizontal,20560018
08/24/19 08:10:00 AM,08/24/19,10.77,475.36,5.4,horizontal,20560018
08/24/19 08:20:00 AM,08/24/19,10.81,857.28,5.4,horizontal,20560018
08/24/19 08:30:00 AM,08/24/19,10.81,1364.48,5.4,horizontal,20560018
08/24/19 08:40:00 AM,08/24/19,10.81,2199.04,5.4,horizontal,20560018
08/24/19 08:50:00 AM,08/24/19,10.85,3883.52,5.4,horizontal,20560018
08/24/19 09:00:00 AM,08/24/19,10.81,5134.08,6.3,horizontal,20560018
08/24/19 09:10:00 AM,08/24/19,10.89,6159.36,6.3,horizontal,20560018
08/24/19 09:20:00 AM,08/24/19,10.89,4412.16,6.3,horizontal,20560018
08/24/19 09:30:00 AM,08/24/19,10.85,4546.56,6.3,horizontal,20560018
08/24/19 09:40:00 AM,08/24/19,10.85,4017.92,6.3,horizontal,20560018
08/24/19 09:50:00 AM,08/24/19,10.89,4858.88,6.3,horizontal,20560018
08/24/19 10:00:00 AM,08/24/19,10.85,5226.24,94,horizontal,20560018
08/24/19 10:10:00 AM,08/24/19,10.89,5916.16,94,horizontal,20560018
08/24/19 10:20:00 AM,08/24/19,10.89,4930.56,94,horizontal,20560018
08/24/19 10:30:00 AM,08/24/19,10.98,7710.72,94,horizontal,20560018
08/24/19 10:40:00 AM,08/24/19,10.94,7923.2,94,horizontal,20560018
08/24/19 10:50:00 AM,08/24/19,10.94,5975.04,94,horizontal,20560018
08/24/19 11:00:00 AM,08/24/19,10.94,6566.4,80,horizontal,20560018
08/24/19 11:10:00 AM,08/24/19,10.94,6041.6,80,horizontal,20560018
08/24/19 11:20:00 AM,08/24/19,11.02,9134.08,80,horizontal,20560018
08/24/19 11:30:00 AM,08/24/19,10.98,4549.12,80,horizontal,20560018
08/24/19 11:40:00 AM,08/24/19,10.98,10199.04,80,horizontal,20560018
08/24/19 11:50:00 AM,08/24/19,11.02,8599.04,80,horizontal,20560018
08/24/19 12:00:00 PM,08/24/19,11.02,9978.88,34,horizontal,20560018
08/24/19 12:10:00 PM,08/24/19,11.02,13537.28,34,horizontal,20560018
08/24/19 12:20:00 PM,08/24/19,11.07,11520,34,horizontal,20560018
08/24/19 12:30:00 PM,08/24/19,11.07,12180.48,34,horizontal,20560018
08/24/19 12:40:00 PM,08/24/19,11.02,13148.16,34,horizontal,20560018
08/24/19 12:50:00 PM,08/24/19,11.15,15308.8,34,horizontal,20560018
08/24/19 01:00:00 PM,08/24/19,11.07,12395.52,4.8,horizontal,20560018
08/24/19 01:10:00 PM,08/24/19,11.02,11950.08,4.8,horizontal,20560018
08/24/19 01:20:00 PM,08/24/19,11.15,15400.96,4.8,horizontal,20560018
08/24/19 01:30:00 PM,08/24/19,11.02,6814.72,4.8,horizontal,20560018
08/24/19 01:40:00 PM,08/24/19,11.02,7183.36,4.8,horizontal,20560018
08/24/19 01:50:00 PM,08/24/19,11.02,8578.56,4.8,horizontal,20560018
08/24/19 02:00:00 PM,08/24/19,11.07,7964.16,48,horizontal,20560018
08/24/19 02:10:00 PM,08/24/19,11.07,15411.2,48,horizontal,20560018
08/24/19 02:20:00 PM,08/24/19,11.15,14597.12,48,horizontal,20560018
08/24/19 02:30:00 PM,08/24/19,10.94,5506.56,48,horizontal,20560018
08/24/19 02:40:00 PM,08/24/19,11.11,11991.04,48,horizontal,20560018
08/24/19 02:50:00 PM,08/24/19,11.11,10007.04,48,horizontal,20560018
08/24/19 03:00:00 PM,08/24/19,11.02,6412.8,100,horizontal,20560018
08/24/19 03:10:00 PM,08/24/19,10.98,5701.12,100,horizontal,20560018
08/24/19 03:20:00 PM,08/24/19,11.02,7577.6,100,horizontal,20560018
08/24/19 03:30:00 PM,08/24/19,11.02,7316.48,100,horizontal,20560018
08/24/19 03:40:00 PM,08/24/19,11.07,8458.24,100,horizontal,20560018
08/24/19 03:50:00 PM,08/24/19,10.98,5926.4,100,horizontal,20560018
08/24/19 04:00:00 PM,08/24/19,11.11,10792.96,22,horizontal,20560018
08/24/19 04:10:00 PM,08/24/19,11.11,8386.56,22,horizontal,20560018
08/24/19 04:20:00 PM,08/24/19,11.07,6528,22,horizontal,20560018
08/24/19 04:30:00 PM,08/24/19,11.07,6366.72,22,horizontal,20560018
08/24/19 04:40:00 PM,08/24/19,11.02,6543.36,22,horizontal,20560018
08/24/19 04:50:00 PM,08/24/19,11.02,3799.04,22,horizontal,20560018
08/24/19 05:00:00 PM,08/24/19,10.98,3550.72,100,horizontal,20560018
08/24/19 05:10:00 PM,08/24/19,10.94,2887.68,100,horizontal,20560018
08/24/19 05:20:00 PM,08/24/19,10.94,3690.24,100,horizontal,20560018
08/24/19 05:30:00 PM,08/24/19,10.98,3740.16,100,horizontal,20560018
08/24/19 05:40:00 PM,08/24/19,10.94,2477.44,100,horizontal,20560018
08/24/19 05:50:00 PM,08/24/19,10.89,2165.76,100,horizontal,20560018
08/24/19 06:00:00 PM,08/24/19,10.89,1438.08,100,horizontal,20560018
08/24/19 06:10:00 PM,08/24/19,10.89,917.44,100,horizontal,20560018
08/24/19 06:20:00 PM,08/24/19,10.89,686.72,100,horizontal,20560018
08/24/19 06:30:00 PM,08/24/19,10.85,405.76,100,horizontal,20560018
08/24/19 06:40:00 PM,08/24/19,10.89,207.76,100,horizontal,20560018
08/24/19 06:50:00 PM,08/24/19,10.89,78.18,100,horizontal,20560018
08/24/19 07:00:00 PM,08/24/19,10.85,14.77,100,horizontal,20560018
08/24/19 07:10:00 PM,08/24/19,10.89,2.2,100,horizontal,20560018
08/24/19 07:20:00 PM,08/24/19,10.85,0,100,horizontal,20560018
08/24/19 07:30:00 PM,08/24/19,10.89,0,100,horizontal,20560018
08/24/19 07:40:00 PM,08/24/19,10.85,0,100,horizontal,20560018
08/24/19 07:50:00 PM,08/24/19,10.85,0,100,horizontal,20560018
08/24/19 08:00:00 PM,08/24/19,10.89,0,38,horizontal,20560018
08/24/19 08:10:00 PM,08/24/19,10.89,0,38,horizontal,20560018
08/24/19 08:20:00 PM,08/24/19,10.85,0,38,horizontal,20560018
08/24/19 08:30:00 PM,08/24/19,10.85,0,38,horizontal,20560018
08/24/19 08:40:00 PM,08/24/19,10.85,0,38,horizontal,20560018
08/24/19 08:50:00 PM,08/24/19,10.81,0,38,horizontal,20560018
08/24/19 09:00:00 PM,08/24/19,10.81,0,1,horizontal,20560018
08/24/19 09:10:00 PM,08/24/19,10.85,0,1,horizontal,20560018
08/24/19 09:20:00 PM,08/24/19,10.85,0,1,horizontal,20560018
08/24/19 09:30:00 PM,08/24/19,10.85,0,1,horizontal,20560018
08/24/19 09:40:00 PM,08/24/19,10.81,0,1,horizontal,20560018
08/24/19 09:50:00 PM,08/24/19,10.77,0,1,horizontal,20560018
08/24/19 10:00:00 PM,08/24/19,10.81,0,16,horizontal,20560018
08/24/19 10:10:00 PM,08/24/19,10.85,0,16,horizontal,20560018
08/24/19 10:20:00 PM,08/24/19,10.81,0,16,horizontal,20560018
08/24/19 10:30:00 PM,08/24/19,10.81,0,16,horizontal,20560018
08/24/19 10:40:00 PM,08/24/19,10.81,0,16,horizontal,20560018
08/24/19 10:50:00 PM,08/24/19,10.77,0,16,horizontal,20560018
08/24/19 11:00:00 PM,08/24/19,10.77,0,0,horizontal,20560018
08/24/19 11:10:00 PM,08/24/19,10.77,0,0,horizontal,20560018
08/24/19 11:20:00 PM,08/24/19,10.81,0,0,horizontal,20560018
08/24/19 11:30:00 PM,08/24/19,10.85,0,0,horizontal,20560018
08/24/19 11:40:00 PM,08/24/19,10.77,0,0,horizontal,20560018
08/24/19 11:50:00 PM,08/24/19,10.85,0,0,horizontal,20560018
08/25/19 12:00:00 AM,08/25/19,10.85,0,0,horizontal,20560018
08/25/19 12:10:00 AM,08/25/19,10.81,0,0,horizontal,20560018
08/25/19 12:20:00 AM,08/25/19,10.85,0,0,horizontal,20560018
08/25/19 12:30:00 AM,08/25/19,10.81,0,0,horizontal,20560018
08/25/19 12:40:00 AM,08/25/19,10.81,0,0,horizontal,20560018
08/25/19 12:50:00 AM,08/25/19,10.85,0,0,horizontal,20560018
08/25/19 01:00:00 AM,08/25/19,10.85,0,34,horizontal,20560018
08/25/19 01:10:00 AM,08/25/19,10.81,0,34,horizontal,20560018
08/25/19 01:20:00 AM,08/25/19,10.81,0,34,horizontal,20560018
08/25/19 01:30:00 AM,08/25/19,10.85,0,34,horizontal,20560018
08/25/19 01:40:00 AM,08/25/19,10.85,0,34,horizontal,20560018
08/25/19 01:50:00 AM,08/25/19,10.85,0,34,horizontal,20560018
08/25/19 02:00:00 AM,08/25/19,10.85,0,0,horizontal,20560018
08/25/19 02:10:00 AM,08/25/19,10.85,0,0,horizontal,20560018
08/25/19 02:20:00 AM,08/25/19,10.85,0,0,horizontal,20560018
08/25/19 02:30:00 AM,08/25/19,10.85,0,0,horizontal,20560018
08/25/19 02:40:00 AM,08/25/19,10.85,0,0,horizontal,20560018
08/25/19 02:50:00 AM,08/25/19,10.85,0,0,horizontal,20560018
08/25/19 03:00:00 AM,08/25/19,10.85,0,2.7,horizontal,20560018
08/25/19 03:10:00 AM,08/25/19,10.89,0,2.7,horizontal,20560018
08/25/19 03:20:00 AM,08/25/19,10.85,0,2.7,horizontal,20560018
08/25/19 03:30:00 AM,08/25/19,10.85,0,2.7,horizontal,20560018
08/25/19 03:40:00 AM,08/25/19,10.85,0,2.7,horizontal,20560018
08/25/19 03:50:00 AM,08/25/19,10.85,0,2.7,horizontal,20560018
08/25/19 04:00:00 AM,08/25/19,10.85,0,3.9,horizontal,20560018
08/25/19 04:10:00 AM,08/25/19,10.85,0,3.9,horizontal,20560018
08/25/19 04:20:00 AM,08/25/19,10.85,0,3.9,horizontal,20560018
08/25/19 04:30:00 AM,08/25/19,10.85,0,3.9,horizontal,20560018
08/25/19 04:40:00 AM,08/25/19,10.85,0,3.9,horizontal,20560018
08/25/19 04:50:00 AM,08/25/19,10.85,0,3.9,horizontal,20560018
08/25/19 05:00:00 AM,08/25/19,10.81,0,1.8,horizontal,20560018
08/25/19 05:10:00 AM,08/25/19,10.85,0,1.8,horizontal,20560018
08/25/19 05:20:00 AM,08/25/19,10.85,0,1.8,horizontal,20560018
08/25/19 05:30:00 AM,08/25/19,10.89,0,1.8,horizontal,20560018
08/25/19 05:40:00 AM,08/25/19,10.85,0,1.8,horizontal,20560018
08/25/19 05:50:00 AM,08/25/19,10.89,0,1.8,horizontal,20560018
08/25/19 06:00:00 AM,08/25/19,10.85,0,1.5,horizontal,20560018
08/25/19 06:10:00 AM,08/25/19,10.89,0,1.5,horizontal,20560018
08/25/19 06:20:00 AM,08/25/19,10.89,0,1.5,horizontal,20560018
08/25/19 06:30:00 AM,08/25/19,10.81,0,1.5,horizontal,20560018
08/25/19 06:40:00 AM,08/25/19,10.85,0,1.5,horizontal,20560018
08/25/19 06:50:00 AM,08/25/19,10.81,0,1.5,horizontal,20560018
08/25/19 07:00:00 AM,08/25/19,10.85,0,1.5,horizontal,20560018
08/25/19 07:10:00 AM,08/25/19,10.85,0,1.5,horizontal,20560018
08/25/19 07:20:00 AM,08/25/19,10.81,0,1.5,horizontal,20560018
08/25/19 07:30:00 AM,08/25/19,10.85,0.88,1.5,horizontal,20560018
08/25/19 07:40:00 AM,08/25/19,10.85,8.17,1.5,horizontal,20560018
08/25/19 07:50:00 AM,08/25/19,10.81,59.64,1.5,horizontal,20560018
08/25/19 08:00:00 AM,08/25/19,10.81,196.32,0.9,horizontal,20560018
08/25/19 08:10:00 AM,08/25/19,10.81,417.28,0.9,horizontal,20560018
08/25/19 08:20:00 AM,08/25/19,10.81,672.64,0.9,horizontal,20560018
08/25/19 08:30:00 AM,08/25/19,10.85,977.92,0.9,horizontal,20560018
08/25/19 08:40:00 AM,08/25/19,10.85,1365.12,0.9,horizontal,20560018
08/25/19 08:50:00 AM,08/25/19,10.81,2014.08,0.9,horizontal,20560018
08/25/19 09:00:00 AM,08/25/19,10.81,2755.84,0.6,horizontal,20560018
08/25/19 09:10:00 AM,08/25/19,10.85,2996.48,0.6,horizontal,20560018
08/25/19 09:20:00 AM,08/25/19,10.85,3243.52,0.6,horizontal,20560018
08/25/19 09:30:00 AM,08/25/19,10.81,2650.88,0.6,horizontal,20560018
08/25/19 09:40:00 AM,08/25/19,10.89,4602.88,0.6,horizontal,20560018
08/25/19 09:50:00 AM,08/25/19,10.94,7802.88,0.6,horizontal,20560018
08/25/19 10:00:00 AM,08/25/19,10.98,7211.52,0.6,horizontal,20560018
08/25/19 10:10:00 AM,08/25/19,11.02,10823.68,0.6,horizontal,20560018
08/25/19 10:20:00 AM,08/25/19,11.02,10457.6,0.6,horizontal,20560018
08/25/19 10:30:00 AM,08/25/19,10.98,12600.32,0.6,horizontal,20560018
08/25/19 10:40:00 AM,08/25/19,10.98,8747.52,0.6,horizontal,20560018
08/25/19 10:50:00 AM,08/25/19,11.02,11719.68,0.6,horizontal,20560018
08/25/19 11:00:00 AM,08/25/19,11.07,11520,6,horizontal,20560018
08/25/19 11:10:00 AM,08/25/19,11.11,11857.92,6,horizontal,20560018
08/25/19 11:20:00 AM,08/25/19,11.11,14571.52,6,horizontal,20560018
08/25/19 11:30:00 AM,08/25/19,11.19,16563.2,6,horizontal,20560018
08/25/19 11:40:00 AM,08/25/19,11.19,13184,6,horizontal,20560018
08/25/19 11:50:00 AM,08/25/19,11.24,14484.48,6,horizontal,20560018
08/25/19 12:00:00 PM,08/25/19,11.28,18037.76,6,horizontal,20560018
08/25/19 12:10:00 PM,08/25/19,11.24,16768,3.9,horizontal,20560018
08/25/19 12:20:00 PM,08/25/19,11.28,16716.8,3.9,horizontal,20560018
08/25/19 12:30:00 PM,08/25/19,11.28,15016.96,3.9,horizontal,20560018
08/25/19 12:40:00 PM,08/25/19,11.19,13056,3.9,horizontal,20560018
08/25/19 12:50:00 PM,08/25/19,11.24,15272.96,3.9,horizontal,20560018
08/25/19 01:00:00 PM,08/25/19,11.24,14443.52,0.9,horizontal,20560018
08/25/19 01:10:00 PM,08/25/19,11.24,14627.84,0.9,horizontal,20560018
08/25/19 01:20:00 PM,08/25/19,11.24,13112.32,0.9,horizontal,20560018
08/25/19 01:30:00 PM,08/25/19,11.24,15759.36,0.9,horizontal,20560018
08/25/19 01:40:00 PM,08/25/19,11.28,13854.72,0.9,horizontal,20560018
08/25/19 01:50:00 PM,08/25/19,11.28,13941.76,0.9,horizontal,20560018
08/25/19 02:00:00 PM,08/25/19,11.24,13752.32,0,horizontal,20560018
08/25/19 02:10:00 PM,08/25/19,11.19,12830.72,0,horizontal,20560018
08/25/19 02:20:00 PM,08/25/19,11.24,11878.4,0,horizontal,20560018
08/25/19 02:30:00 PM,08/25/19,11.24,12866.56,0,horizontal,20560018
08/25/19 02:40:00 PM,08/25/19,11.24,12928,0,horizontal,20560018
08/25/19 02:50:00 PM,08/25/19,11.15,7380.48,0,horizontal,20560018
08/25/19 03:00:00 PM,08/25/19,11.11,5872.64,0,horizontal,20560018
08/25/19 03:10:00 PM,08/25/19,11.02,5281.28,0,horizontal,20560018
08/25/19 03:20:00 PM,08/25/19,11.02,5063.68,0,horizontal,20560018
08/25/19 03:30:00 PM,08/25/19,11.07,5480.96,0,horizontal,20560018
08/25/19 03:40:00 PM,08/25/19,11.07,5793.28,0,horizontal,20560018
08/25/19 03:50:00 PM,08/25/19,11.11,5964.8,0,horizontal,20560018
08/25/19 04:00:00 PM,08/25/19,11.15,7452.16,0,horizontal,20560018
08/25/19 04:10:00 PM,08/25/19,11.11,6131.2,0,horizontal,20560018
08/25/19 04:20:00 PM,08/25/19,11.07,4651.52,0,horizontal,20560018
08/25/19 04:30:00 PM,08/25/19,11.02,3792.64,0,horizontal,20560018
08/25/19 04:40:00 PM,08/25/19,11.11,4317.44,0,horizontal,20560018
08/25/19 04:50:00 PM,08/25/19,11.07,4249.6,0,horizontal,20560018
08/25/19 05:00:00 PM,08/25/19,11.07,4168.96,0.6,horizontal,20560018
08/25/19 05:10:00 PM,08/25/19,11.02,3302.4,0.6,horizontal,20560018
08/25/19 05:20:00 PM,08/25/19,11.07,3334.4,0.6,horizontal,20560018
08/25/19 05:30:00 PM,08/25/19,11.02,2686.72,0.6,horizontal,20560018
08/25/19 05:40:00 PM,08/25/19,11.02,2650.88,0.6,horizontal,20560018
08/25/19 05:50:00 PM,08/25/19,11.02,1641.6,0.6,horizontal,20560018
08/25/19 06:00:00 PM,08/25/19,11.02,1676.16,5.1,horizontal,20560018
08/25/19 06:10:00 PM,08/25/19,10.98,1104.96,5.1,horizontal,20560018
08/25/19 06:20:00 PM,08/25/19,11.02,600,5.1,horizontal,20560018
08/25/19 06:30:00 PM,08/25/19,11.02,414.56,5.1,horizontal,20560018
08/25/19 06:40:00 PM,08/25/19,11.02,220.96,5.1,horizontal,20560018
08/25/19 06:50:00 PM,08/25/19,11.02,73.78,5.1,horizontal,20560018
08/25/19 07:00:00 PM,08/25/19,10.98,14.11,3.6,horizontal,20560018
08/25/19 07:10:00 PM,08/25/19,11.02,1.76,3.6,horizontal,20560018
08/25/19 07:20:00 PM,08/25/19,10.98,0,3.6,horizontal,20560018
08/25/19 07:30:00 PM,08/25/19,11.02,0,3.6,horizontal,20560018
08/25/19 07:40:00 PM,08/25/19,11.02,0,3.6,horizontal,20560018
08/25/19 07:50:00 PM,08/25/19,11.02,0,3.6,horizontal,20560018
08/25/19 08:00:00 PM,08/25/19,10.98,0,4.2,horizontal,20560018
08/25/19 08:10:00 PM,08/25/19,10.98,0,4.2,horizontal,20560018
08/25/19 08:20:00 PM,08/25/19,11.02,0,4.2,horizontal,20560018
08/25/19 08:30:00 PM,08/25/19,11.02,0,4.2,horizontal,20560018
08/25/19 08:40:00 PM,08/25/19,11.02,0,4.2,horizontal,20560018
08/25/19 08:50:00 PM,08/25/19,10.98,0,4.2,horizontal,20560018
08/25/19 09:00:00 PM,08/25/19,11.02,0,1.2,horizontal,20560018
08/25/19 09:10:00 PM,08/25/19,11.02,0,1.2,horizontal,20560018
08/25/19 09:20:00 PM,08/25/19,10.98,0,1.2,horizontal,20560018
08/25/19 09:30:00 PM,08/25/19,10.98,0,1.2,horizontal,20560018
08/25/19 09:40:00 PM,08/25/19,11.02,0,1.2,horizontal,20560018
08/25/19 09:50:00 PM,08/25/19,10.98,0,1.2,horizontal,20560018
08/25/19 10:00:00 PM,08/25/19,10.94,0,0.9,horizontal,20560018