ISO 8601 Time,Temperature (C)
2021-10-18T15:36:09.000,12.0003
2021-10-18T15:46:09.000,11.9891
2021-10-18T15:56:09.000,11.9343
2021-10-18T16:06:09.000,11.8950
2021-10-18T16:16:09.000,11.8781
2021-10-18T16:26:09.000,11.8669
2021-10-18T16:36:09.000,11.8571
2021-10-18T16:46:09.000,11.8557
2021-10-18T16:56:09.000,11.8557
2021-10-18T17:06:09.000,11.8585
2021-10-18T17:16:09.000,11.8655
2021-10-18T17:26:09.000,11.8697
2021-10-18T17:36:09.000,11.8697
2021-10-18T17:46:09.000,11.8739
2021-10-18T17:56:09.000,11.8796
2021-10-18T18:06:09.000,11.8739
2021-10-18T18:16:09.000,11.8781
2021-10-18T18:26:09.000,11.8781
2021-10-18T18:36:09.000,11.8781
2021-10-18T18:46:09.000,11.8261
2021-10-18T18:56:09.000,11.8261
2021-10-18T19:06:09.000,11.7657
2021-10-18T19:16:09.000,11.8261
2021-10-18T19:26:09.000,11.8205
2021-10-18T19:36:09.000,11.8191
2021-10-18T19:46:09.000,11.8121
2021-10-18T19:56:09.000,11.8444
2021-10-18T20:06:09.000,11.8346
2021-10-18T20:16:09.000,11.8444
2021-10-18T20:26:09.000,11.8500
2021-10-18T20:36:09.000,11.8739
2021-10-18T20:46:09.000,11.8711
2021-10-18T20:56:09.000,11.8796
2021-10-18T21:06:09.000,11.8655
2021-10-18T21:16:09.000,11.8753
2021-10-18T21:26:09.000,11.8838
2021-10-18T21:36:09.000,11.8950
2021-10-18T21:46:09.000,11.8894
2021-10-18T21:56:09.000,11.8824
2021-10-18T22:06:09.000,11.8950
2021-10-18T22:16:09.000,11.8880
2021-10-18T22:26:09.000,11.8880
2021-10-18T22:36:09.000,11.8725
2021-10-18T22:46:09.000,11.9062
2021-10-18T22:56:09.000,11.8950
2021-10-18T23:06:09.000,11.9133
2021-10-18T23:16:09.000,11.9175
2021-10-18T23:26:09.000,11.9175
2021-10-18T23:36:09.000,11.9062
2021-10-18T23:46:09.000,11.8992
2021-10-18T23:56:09.000,11.9231
2021-10-19T00:06:09.000,11.9189
2021-10-19T00:16:09.000,11.9484
2021-10-19T00:26:09.000,11.9975
2021-10-19T00:36:09.000,11.9947
2021-10-19T00:46:09.000,12.0074
2021-10-19T00:56:09.000,12.0017
2021-10-19T01:06:09.000,12.0186
2021-10-19T01:16:09.000,12.0326
2021-10-19T01:26:09.000,12.0298
2021-10-19T01:36:09.000,12.0396
2021-10-19T01:46:09.000,11.9779
2021-10-19T01:56:09.000,12.0354
2021-10-19T02:06:09.000,12.0298
2021-10-19T02:16:09.000,11.9947
2021-10-19T02:26:09.000,11.9793
2021-10-19T02:36:09.000,11.9751
2021-10-19T02:46:09.000,11.9863
2021-10-19T02:56:09.000,11.9624
2021-10-19T03:06:09.000,11.9456
2021-10-19T03:16:09.000,11.9343
2021-10-19T03:26:09.000,11.8908
2021-10-19T03:36:09.000,11.8753
2021-10-19T03:46:09.000,11.8641
2021-10-19T03:56:09.000,11.8529
2021-10-19T04:06:09.000,11.8472
2021-10-19T04:16:09.000,11.8290
2021-10-19T04:26:09.000,11.8304
2021-10-19T04:36:09.000,11.8332
2021-10-19T04:46:09.000,11.8711
2021-10-19T04:56:09.000,11.8627
2021-10-19T05:06:09.000,11.8472
2021-10-19T05:16:09.000,11.7812
2021-10-19T05:26:09.000,11.7263
2021-10-19T05:36:09.000,11.7108
2021-10-19T05:46:09.000,11.7122
2021-10-19T05:56:09.000,11.7136
2021-10-19T06:06:09.000,11.7249
2021-10-19T06:16:09.000,11.7291
2021-10-19T06:26:09.000,11.7432
2021-10-19T06:36:09.000,11.7573
2021-10-19T06:46:09.000,11.7896
2021-10-19T06:56:09.000,11.8065
2021-10-19T07:06:09.000,11.8219
2021-10-19T07:16:09.000,11.8374
2021-10-19T07:26:09.000,11.8374
2021-10-19T07:36:09.000,11.8388
2021-10-19T07:46:09.000,11.8444
2021-10-19T07:56:09.000,11.8318
2021-10-19T08:06:09.000,11.8416
2021-10-19T08:16:09.000,11.8318
2021-10-19T08:26:09.000,11.8416
2021-10-19T08:36:09.000,11.8500
2021-10-19T08:46:09.000,11.8613
2021-10-19T08:56:09.000,11.9189
2021-10-19T09:06:09.000,12.0368
2021-10-19T09:16:09.000,12.1014
2021-10-19T09:26:09.000,12.1378
2021-10-19T09:36:09.000,12.1308
2021-10-19T09:46:09.000,12.1308
2021-10-19T09:56:09.000,12.1280
2021-10-19T10:06:09.000,12.1364
2021-10-19T10:16:09.000,12.1463
2021-10-19T10:26:09.000,12.1392
2021-10-19T10:36:09.000,12.1547
2021-10-19T10:46:09.000,12.1771
2021-10-19T10:56:09.000,12.1911
2021-10-19T11:06:09.000,12.2037
2021-10-19T11:16:09.000,12.2164
2021-10-19T11:26:09.000,12.2248
2021-10-19T11:36:09.000,12.2290
2021-10-19T11:46:09.000,12.2290
2021-10-19T11:56:09.000,12.2332
2021-10-19T12:06:09.000,12.2430
2021-10-19T12:16:09.000,12.2472
2021-10-19T12:26:09.000,12.2514
2021-10-19T12:36:09.000,12.2430
2021-10-19T12:46:09.000,12.2738
2021-10-19T12:56:09.000,12.2948
2021-10-19T13:06:09.000,12.3396
2021-10-19T13:16:09.000,12.4096
2021-10-19T13:26:09.000,12.4376
2021-10-19T13:36:09.000,12.4390
2021-10-19T13:46:09.000,12.4278
2021-10-19T13:56:09.000,12.4068
2021-10-19T14:06:09.000,12.3942
2021-10-19T14:16:09.000,12.3718
2021-10-19T14:26:09.000,12.3452
2021-10-19T14:36:09.000,12.2850
2021-10-19T14:46:09.000,12.2388
2021-10-19T14:56:09.000,12.1378
2021-10-19T15:06:09.000,12.0438
2021-10-19T15:16:09.000,11.9723
2021-10-19T15:26:09.000,11.8796
2021-10-19T15:36:09.000,11.8360
2021-10-19T15:46:09.000,11.8205
2021-10-19T15:56:09.000,11.7882
2021-10-19T16:06:09.000,11.7769
2021-10-19T16:16:09.000,11.7657
2021-10-19T16:26:09.000,11.7629
2021-10-19T16:36:09.000,11.7755
2021-10-19T16:46:09.000,11.7882
2021-10-19T16:56:09.000,11.7868
2021-10-19T17:06:09.000,11.7713
2021-10-19T17:16:09.000,11.7601
2021-10-19T17:26:09.000,11.7530
2021-10-19T17:36:09.000,11.7713
2021-10-19T17:46:09.000,11.8290
2021-10-19T17:56:09.000,11.8669
2021-10-19T18:06:09.000,11.8739
2021-10-19T18:16:09.000,11.8669
2021-10-19T18:26:09.000,11.8810
2021-10-19T18:36:09.000,11.8781
2021-10-19T18:46:09.000,11.8866
2021-10-19T18:56:09.000,11.8964
2021-10-19T19:06:09.000,11.9020
2021-10-19T19:16:09.000,11.9175
2021-10-19T19:26:09.000,11.9315
2021-10-19T19:36:09.000,11.9315
2021-10-19T19:46:09.000,11.9456
2021-10-19T19:56:09.000,11.8964
2021-10-19T20:06:09.000,11.9175
2021-10-19T20:16:09.000,11.9666
2021-10-19T20:26:09.000,11.9849
2021-10-19T20:36:09.000,11.9877
2021-10-19T20:46:09.000,11.9961
2021-10-19T20:56:09.000,12.0144
2021-10-19T21:06:09.000,12.1378
2021-10-19T21:16:09.000,12.2486
2021-10-19T21:26:09.000,12.3004
2021-10-19T21:36:09.000,12.3102
2021-10-19T21:46:09.000,12.3368
2021-10-19T21:56:09.000,12.2416
2021-10-19T22:06:09.000,12.1420
2021-10-19T22:16:09.000,12.0789
2021-10-19T22:26:09.000,12.1056
2021-10-19T22:36:09.000,12.1168
2021-10-19T22:46:09.000,12.0537
2021-10-19T22:56:09.000,12.0045
2021-10-19T23:06:09.000,11.9919
2021-10-19T23:16:09.000,11.9807
2021-10-19T23:26:09.000,11.9779
2021-10-19T23:36:09.000,11.9737
2021-10-19T23:46:09.000,11.9680
2021-10-19T23:56:09.000,11.9709
2021-10-20T00:06:09.000,11.9877
2021-10-20T00:16:09.000,11.9737
2021-10-20T00:26:09.000,11.9807
2021-10-20T00:36:09.000,12.0017
2021-10-20T00:46:09.000,11.9989
2021-10-20T00:56:09.000,12.0060
2021-10-20T01:06:09.000,12.0200
2021-10-20T01:16:09.000,12.3088
2021-10-20T01:26:09.000,12.3550
2021-10-20T01:36:09.000,12.5383
2021-10-20T01:46:09.000,12.4292
2021-10-20T01:56:09.000,12.0509
2021-10-20T02:06:09.000,12.3914
2021-10-20T02:16:09.000,12.2332
2021-10-20T02:26:09.000,12.1855
2021-10-20T02:36:09.000,12.3256
2021-10-20T02:46:09.000,12.2178
2021-10-20T02:56:09.000,12.1575
2021-10-20T03:06:09.000,12.1000
2021-10-20T03:16:09.000,12.0410
2021-10-20T03:26:09.000,12.0088
2021-10-20T03:36:09.000,11.9835
2021-10-20T03:46:09.000,11.9512
2021-10-20T03:56:09.000,11.8950
2021-10-20T04:06:09.000,11.8543
2021-10-20T04:16:09.000,11.8332
2021-10-20T04:26:09.000,11.8135
2021-10-20T04:36:09.000,11.7994
2021-10-20T04:46:09.000,11.7741
2021-10-20T04:56:09.000,11.7362
2021-10-20T05:06:09.000,11.7108
2021-10-20T05:16:09.000,11.6939
2021-10-20T05:26:09.000,11.6911
2021-10-20T05:36:09.000,11.6939
2021-10-20T05:46:09.000,11.6996
2021-10-20T05:56:09.000,11.7291
2021-10-20T06:06:09.000,11.7432
2021-10-20T06:16:09.000,11.7474
2021-10-20T06:26:09.000,11.7558
2021-10-20T06:36:09.000,11.7601
2021-10-20T06:46:09.000,11.7727
2021-10-20T06:56:09.000,11.7826
2021-10-20T07:06:09.000,11.7882
2021-10-20T07:16:09.000,11.8093
2021-10-20T07:26:09.000,11.7868
2021-10-20T07:36:09.000,11.7741
2021-10-20T07:46:09.000,11.7671
2021-10-20T07:56:09.000,11.7615
2021-10-20T08:06:09.000,11.7558
2021-10-20T08:16:09.000,11.7755
2021-10-20T08:26:09.000,11.8261
2021-10-20T08:36:09.000,11.9203
2021-10-20T08:46:09.000,11.9287
2021-10-20T08:56:09.000,11.9807
2021-10-20T09:06:09.000,12.0410
2021-10-20T09:16:09.000,12.0424
2021-10-20T09:26:09.000,12.0158
2021-10-20T09:36:09.000,12.0340
2021-10-20T09:46:09.000,12.0481
2021-10-20T09:56:09.000,12.0733
2021-10-20T10:06:09.000,12.0747
2021-10-20T10:16:09.000,12.0733
2021-10-20T10:26:09.000,12.0761
2021-10-20T10:36:09.000,12.0845
2021-10-20T10:46:09.000,12.1056
2021-10-20T10:56:09.000,12.1014
2021-10-20T11:06:09.000,12.1238
2021-10-20T11:16:09.000,12.1575
2021-10-20T11:26:09.000,12.1869
2021-10-20T11:36:09.000,12.2542
2021-10-20T11:46:09.000,12.2920
2021-10-20T11:56:09.000,12.3074
2021-10-20T12:06:09.000,12.3102
2021-10-20T12:16:09.000,12.3130
2021-10-20T12:26:09.000,12.3172
2021-10-20T12:36:09.000,12.3172
2021-10-20T12:46:09.000,12.3200
2021-10-20T12:56:09.000,12.3326
2021-10-20T13:06:09.000,12.3200
2021-10-20T13:16:09.000,12.4390
2021-10-20T13:26:09.000,12.4754
2021-10-20T13:36:09.000,12.4656
2021-10-20T13:46:09.000,12.4950
2021-10-20T13:56:09.000,12.4992
2021-10-20T14:06:09.000,12.5048
2021-10-20T14:16:09.000,12.4418
2021-10-20T14:26:09.000,12.4488
2021-10-20T14:36:09.000,12.4838
2021-10-20T14:46:09.000,12.4390
2021-10-20T14:56:09.000,12.3858
2021-10-20T15:06:09.000,12.3466
2021-10-20T15:16:09.000,12.3312
2021-10-20T15:26:09.000,12.3298
2021-10-20T15:36:09.000,12.4502
2021-10-20T15:46:09.000,12.3368
2021-10-20T15:56:09.000,12.3172
2021-10-20T16:06:09.000,12.3088
2021-10-20T16:16:09.000,12.3116
2021-10-20T16:26:09.000,12.3186
2021-10-20T16:36:09.000,12.3256
2021-10-20T16:46:09.000,12.3634
2021-10-20T16:56:09.000,12.3816
2021-10-20T17:06:09.000,12.3676
2021-10-20T17:16:09.000,12.3606
2021-10-20T17:26:09.000,12.3508
2021-10-20T17:36:09.000,12.3354
2021-10-20T17:46:09.000,12.3144
2021-10-20T17:56:09.000,12.2710
2021-10-20T18:06:09.000,12.2598
2021-10-20T18:16:09.000,12.2472
2021-10-20T18:26:09.000,12.2220
2021-10-20T18:36:09.000,12.2107
2021-10-20T18:46:09.000,12.2079
2021-10-20T18:56:09.000,12.1995
2021-10-20T19:06:09.000,12.1897
2021-10-20T19:16:09.000,12.1687
2021-10-20T19:26:09.000,12.1449
2021-10-20T19:36:09.000,12.1322
2021-10-20T19:46:09.000,12.1280
2021-10-20T19:56:09.000,12.1238
2021-10-20T20:06:09.000,12.3382
2021-10-20T20:16:09.000,12.4250
2021-10-20T20:26:09.000,12.4152
2021-10-20T20:36:09.000,12.3872
2021-10-20T20:46:09.000,12.5341
2021-10-20T20:56:09.000,12.7284
2021-10-20T21:06:09.000,12.8387
2021-10-20T21:16:09.000,12.8345
2021-10-20T21:26:09.000,12.9042
2021-10-20T21:36:09.000,12.9670
2021-10-20T21:46:09.000,12.9991
2021-10-20T21:56:09.000,12.9991
2021-10-20T22:06:09.000,13.0074
2021-10-20T22:16:09.000,12.9935
2021-10-20T22:26:09.000,12.9823
2021-10-20T22:36:09.000,12.9712
2021-10-20T22:46:09.000,12.9614
2021-10-20T22:56:09.000,12.9405
2021-10-20T23:06:09.000,12.9280
2021-10-20T23:16:09.000,12.9321
2021-10-20T23:26:09.000,12.9335
2021-10-20T23:36:09.000,12.9433
2021-10-20T23:46:09.000,12.9517
2021-10-20T23:56:09.000,12.9475
2021-10-21T00:06:09.000,12.9377
2021-10-21T00:16:09.000,12.9210
2021-10-21T00:26:09.000,12.9056
2021-10-21T00:36:09.000,12.8973
2021-10-21T00:46:09.000,12.8987
2021-10-21T00:56:09.000,12.8987
2021-10-21T01:06:09.000,12.8889
2021-10-21T01:16:09.000,12.8917
2021-10-21T01:26:09.000,12.8945
2021-10-21T01:36:09.000,12.9001
2021-10-21T01:46:09.000,13.0743
2021-10-21T01:56:09.000,13.2247
2021-10-21T02:06:09.000,13.2568
2021-10-21T02:16:09.000,13.3694
2021-10-21T02:26:09.000,13.4098
2021-10-21T02:36:09.000,13.4807
2021-10-21T02:46:09.000,13.5057
2021-10-21T02:56:09.000,13.5529
2021-10-21T03:06:09.000,13.5279
2021-10-21T03:16:09.000,13.4821
2021-10-21T03:26:09.000,13.3625
2021-10-21T03:36:09.000,13.3764
2021-10-21T03:46:09.000,13.1203
2021-10-21T03:56:09.000,13.0186
2021-10-21T04:06:09.000,13.0060
2021-10-21T04:16:09.000,13.0437
2021-10-21T04:26:09.000,12.9796
2021-10-21T04:36:09.000,12.7675
2021-10-21T04:46:09.000,12.6418
2021-10-21T04:56:09.000,12.6432
2021-10-21T05:06:09.000,12.6446
2021-10-21T05:16:09.000,12.5817
2021-10-21T05:26:09.000,12.5104
2021-10-21T05:36:09.000,12.4390
2021-10-21T05:46:09.000,12.3984
2021-10-21T05:56:09.000,12.3438
2021-10-21T06:06:09.000,12.3396
2021-10-21T06:16:09.000,12.3452
2021-10-21T06:26:09.000,12.4824
2021-10-21T06:36:09.000,12.5383
2021-10-21T06:46:09.000,12.4824
2021-10-21T06:56:09.000,12.4250
2021-10-21T07:06:09.000,12.3760
2021-10-21T07:16:09.000,12.3312
2021-10-21T07:26:09.000,12.2458
2021-10-21T07:36:09.000,12.0607
2021-10-21T07:46:09.000,11.9905
2021-10-21T07:56:09.000,11.9779
2021-10-21T08:06:09.000,12.0045
2021-10-21T08:16:09.000,12.0467
2021-10-21T08:26:09.000,12.0031
2021-10-21T08:36:09.000,12.1014
2021-10-21T08:46:09.000,12.0930
2021-10-21T08:56:09.000,12.1028
2021-10-21T09:06:09.000,12.2584
2021-10-21T09:16:09.000,12.2388
2021-10-21T09:26:09.000,12.2332
2021-10-21T09:36:09.000,12.2864
2021-10-21T09:46:09.000,12.2500
2021-10-21T09:56:09.000,12.1953
2021-10-21T10:06:09.000,12.1729
2021-10-21T10:16:09.000,12.1813
2021-10-21T10:26:09.000,12.2346
2021-10-21T10:36:09.000,12.2276
2021-10-21T10:46:09.000,12.1855
2021-10-21T10:56:09.000,12.2023
2021-10-21T11:06:09.000,12.1995
2021-10-21T11:16:09.000,12.2542
2021-10-21T11:26:09.000,12.3816
2021-10-21T11:36:09.000,12.3788
2021-10-21T11:46:09.000,12.5957
2021-10-21T11:56:09.000,12.6040
2021-10-21T12:06:09.000,12.7102
2021-10-21T12:16:09.000,12.7731
2021-10-21T12:26:09.000,12.8526
2021-10-21T12:36:09.000,12.8959
2021-10-21T12:46:09.000,12.9056
2021-10-21T12:56:09.000,12.9266
2021-10-21T13:06:09.000,12.9126
2021-10-21T13:16:09.000,12.8945
2021-10-21T13:26:09.000,12.8847
2021-10-21T13:36:09.000,12.8917
2021-10-21T13:46:09.000,12.8987
2021-10-21T13:56:09.000,12.9098
2021-10-21T14:06:09.000,12.9154
2021-10-21T14:16:09.000,12.9433
2021-10-21T14:26:09.000,12.9405
2021-10-21T14:36:09.000,13.0116
2021-10-21T14:46:09.000,13.0952
2021-10-21T14:56:09.000,13.2359
2021-10-21T15:06:09.000,13.3319
2021-10-21T15:16:09.000,13.3361
2021-10-21T15:26:09.000,13.3138
2021-10-21T15:36:09.000,13.2526
2021-10-21T15:46:09.000,13.1078
2021-10-21T15:56:09.000,12.8652
2021-10-21T16:06:09.000,12.7675
2021-10-21T16:16:09.000,12.6166
2021-10-21T16:26:09.000,12.6977
2021-10-21T16:36:09.000,12.8233
2021-10-21T16:46:09.000,12.9977
2021-10-21T16:56:09.000,12.8401
2021-10-21T17:06:09.000,12.8470
2021-10-21T17:16:09.000,12.8736
2021-10-21T17:26:09.000,12.6585
2021-10-21T17:36:09.000,12.5565
2021-10-21T17:46:09.000,12.5104
2021-10-21T17:56:09.000,12.2360
2021-10-21T18:06:09.000,12.1477
2021-10-21T18:16:09.000,12.1420
2021-10-21T18:26:09.000,12.2346
2021-10-21T18:36:09.000,12.6306
2021-10-21T18:46:09.000,12.8289
2021-10-21T18:56:09.000,12.8345
2021-10-21T19:06:09.000,12.5397
2021-10-21T19:16:09.000,12.1729
2021-10-21T19:26:09.000,12.1182
2021-10-21T19:36:09.000,12.1925
2021-10-21T19:46:09.000,12.4726
2021-10-21T19:56:09.000,12.6599
2021-10-21T20:06:09.000,12.8205
2021-10-21T20:16:09.000,12.8805
2021-10-21T20:26:09.000,12.9084
2021-10-21T20:36:09.000,12.8847
2021-10-21T20:46:09.000,12.8805
2021-10-21T20:56:09.000,12.8987
2021-10-21T21:06:09.000,12.8903
2021-10-21T21:16:09.000,12.8387
2021-10-21T21:26:09.000,12.7982
2021-10-21T21:36:09.000,12.7926
2021-10-21T21:46:09.000,12.8205
2021-10-21T21:56:09.000,12.8247
2021-10-21T22:06:09.000,12.7982
2021-10-21T22:16:09.000,12.7437
2021-10-21T22:26:09.000,12.7088
2021-10-21T22:36:09.000,12.6753
2021-10-21T22:46:09.000,12.6530
2021-10-21T22:56:09.000,12.6446
2021-10-21T23:06:09.000,12.6404
2021-10-21T23:16:09.000,12.6348
2021-10-21T23:26:09.000,12.6446
2021-10-21T23:36:09.000,12.6236
2021-10-21T23:46:09.000,12.6026
2021-10-21T23:56:09.000,12.5775
2021-10-22T00:06:09.000,12.5663
2021-10-22T00:16:09.000,12.6571
2021-10-22T00:26:09.000,12.6781
2021-10-22T00:36:09.000,12.6739
2021-10-22T00:46:09.000,12.6935
2021-10-22T00:56:09.000,12.7074
2021-10-22T01:06:09.000,12.7130
2021-10-22T01:16:09.000,12.7228
2021-10-22T01:26:09.000,12.7340
2021-10-22T01:36:09.000,12.7382
2021-10-22T01:46:09.000,12.7410
2021-10-22T01:56:09.000,12.7396
2021-10-22T02:06:09.000,12.7382
2021-10-22T02:16:09.000,12.7479
2021-10-22T02:26:09.000,12.7493
2021-10-22T02:36:09.000,12.7535
2021-10-22T02:46:09.000,12.7549
2021-10-22T02:56:09.000,12.7493
2021-10-22T03:06:09.000,12.7563
2021-10-22T03:16:09.000,12.7535
2021-10-22T03:26:09.000,12.7549
2021-10-22T03:36:09.000,12.7465
2021-10-22T03:46:09.000,12.7549
2021-10-22T03:56:09.000,12.7689
2021-10-22T04:06:09.000,12.7633
2021-10-22T04:16:09.000,12.7382
2021-10-22T04:26:09.000,12.7158
2021-10-22T04:36:09.000,12.7256
2021-10-22T04:46:09.000,12.7661
2021-10-22T04:56:09.000,12.7814
2021-10-22T05:06:09.000,12.8317
2021-10-22T05:16:09.000,12.8819
2021-10-22T05:26:09.000,12.7926
2021-10-22T05:36:09.000,12.7382
2021-10-22T05:46:09.000,12.6991
2021-10-22T05:56:09.000,12.7005
2021-10-22T06:06:09.000,12.7354
2021-10-22T06:16:09.000,12.7116
2021-10-22T06:26:09.000,12.7032
2021-10-22T06:36:09.000,12.6711
2021-10-22T06:46:09.000,12.6432
2021-10-22T06:56:09.000,12.6418
2021-10-22T07:06:09.000,12.6837
2021-10-22T07:16:09.000,12.6949
2021-10-22T07:26:09.000,12.6963
2021-10-22T07:36:09.000,12.6949
